album_id,yupoo_h1,yupoo_brand,price,batch
167230488,¥230  N Batch NK Dunk Low Low 大学蓝 DD1391-102 9,Nike DNUK LOW,230,Standard
167230478,¥230  N Batch NK Dunk Low Low 密歇根蓝黄 DD1391-700 9,Nike DNUK LOW,230,Standard
167230475,¥230  N Batch NK Dunk Low Low 乔治城灰蓝 DD1391-003 9,Nike DNUK LOW,230,Standard
167230474,¥230  N Batch NK Dunk Low Low 海军蓝做旧 DD1503-115 9,Nike DNUK LOW,230,Standard
167230466,¥230  N Batch NK Dunk Low Low DD1503-101 9,Nike DNUK LOW,230,Standard
167230463,¥230  N Batch NK Dunk Low Low 白黑反转熊猫 FD9064-011 9,Nike DNUK LOW,230,Standard
167233268,¥230  N Batch NK Dunk Low Low 玫粉色  DD1503-111 9,Nike DNUK LOW,230,Standard
167232672,¥230  N Batch NK Dunk Low Low 软木塞换钩 FN0317-121 9,Nike DNUK LOW,230,Standard
167232665,¥230  N Batch NK Dunk Low Low 海军蓝 紫金 FV8106-181 9,Nike DNUK LOW,230,Standard
167232662,¥230  N Batch NK Dunk Low Low 情人节限定 HF0736-161 9,Nike DNUK LOW,230,Standard
167232655,¥230  N Batch NK Dunk Low Low 白绿仙人掌 FZ5065-111 9,Nike DNUK LOW,230,Standard
167232291,¥230  N Batch NK Dunk Low Low 雪城白橙 CU1726-101 9,Nike DNUK LOW,230,Standard
167232283,¥230  N Batch NK Dunk Low Low 白灰 DD1503-103 9,Nike DNUK LOW,230,Standard
167232280,¥230  N Batch NK Dunk Low Low 浅灰白 DD1391-103 9,Nike DNUK LOW,230,Standard
167232276,¥230  N Batch NK Dunk Low Low 骨白 DD1503-107 9,Nike DNUK LOW,230,Standard
167229999,¥270  N Batch NK Dunk Low Low 紫龙虾 BV1310-555 9,Nike DNUK LOW,270,Standard
167224608,¥270  N Batch NK Dunk Low Low 白粉 CT2552-800 9,Nike DNUK LOW,270,Standard
167224605,¥270  N Batch NK Dunk Low Low   熊猫鸽子  BV1310-013 9,Nike DNUK LOW,270,Standard
167224599,¥270  N Batch NK Dunk Low Low 橙龙虾 FD8776-800 9,Nike DNUK LOW,270,Standard
167224596,¥270  N Batch NK Dunk Low Low 绿龙虾 BV1310-337 9,Nike DNUK LOW,270,Standard
167224591,¥240  N Batch NK Dunk Low Low 羽翼灰棕 FQ1180-001 9,Nike DNUK LOW,240,Standard
167224580,¥240  N Batch NK Dunk Low Low  芝加哥 BQ6817-600 9,Nike DNUK LOW,240,Standard
167224578,¥240  N Batch NK Dunk Low Low  白蓝金304292-272 9,Nike DNUK LOW,240,Standard
167224559,¥240  N Batch NK Dunk Low Low 白黑生胶 CD2563-101 9,Nike DNUK LOW,240,Standard
167224556,¥240  N Batch NK Dunk Low Low 影子灰 BQ6817-007 9,Nike DNUK LOW,240,Standard
167224532,¥240  N Batch NK Dunk Low Low 白绿青苹果 DM0807-300 9,Nike DNUK LOW,240,Standard
167164938,¥240  N Batch NK Dunk Low Low 棕瑞莎利尔联名 FZ5251-001 9,Nike DNUK LOW,240,Standard
167164933,¥240  N Batch NK Dunk Low Low 棕色红钩 BQ6817-202 9,Nike DNUK LOW,240,Standard
213397069,￥260【AY/Z】Supreme x NK Dunk Low  HQ8487-500紫黑 9,Nike DNUK LOW,260,AY/Z
213251765,￥260【AY/Z】Supreme x NK Dunk Low HQ8487-400黑蓝 9,Nike DNUK LOW,260,AY/Z
212336391,￥260【AY/Z】Supreme x NK Dunk Low 低帮Sup联名白灰  HQ848- 100（36-47.5） 9,Nike DNUK LOW,260,AY/Z
178099716,￥260【AY/Z】Dunk Low Halloween 万圣节 黑绿 HV6103-300 36-47.5 9,Nike DNUK LOW,260,AY/Z
176148260,￥230【AY/Z】Dunk Low NO.205 黑神话悟空 祥云龙纹 FB8895-601 9,Nike DNUK LOW,230,AY/Z
175691086,￥260【AY/Z】  Verdy x NK SB Dunk Low “Visty” 联名 绒毛怪 蓝绿粉  FN6040-400 9,Nike DNUK LOW,260,AY/Z
167057169,￥220【AY/Z】  Nike DUNK LOW CU1726-500 树莓紫 9,Nike DNUK LOW,220,AY/Z
167057134,￥220【AY/Z】  Nike DUNK LOW BQ6817-202 白橙 9,Nike DNUK LOW,220,AY/Z
167057050,￥220【AY/Z】  Nike DUNK LOW CD2563-101 黑白 9,Nike DNUK LOW,220,AY/Z
167056893,￥220【AY/Z】  Nike DUNK LOW DX5549-400 蓝色 9,Nike DNUK LOW,220,AY/Z
167056875,￥220【AY/Z】  Nike DUNK LOW HF0736-161 情节限定 9,Nike DNUK LOW,220,AY/Z
167056859,￥260【AY/Z】  Nike DUNK LOW BV1310-105 灰银 9,Nike DNUK LOW,260,AY/Z
167056845,￥260【AY/Z】  Nike DUNK LOW FD8776-800 橙龙虾 9,Nike DNUK LOW,260,AY/Z
167056812,￥260【AY/Z】  Nike DUNK LOW M0807-300 青苹果 9,Nike DNUK LOW,260,AY/Z
167056779,￥260【AY/Z】  Nike DUNK LOW 304292-272 白蓝金 9,Nike DNUK LOW,260,AY/Z
167056753,￥260【AY/Z】  Nike DUNK LOW DQ4040-400 泡泡堂 蓝色 9,Nike DNUK LOW,260,AY/Z
167056734,￥260【AY/Z】  Nike DUNK LOW DV5464-500 紫白 9,Nike DNUK LOW,260,AY/Z
167056721,￥260【AY/Z】  Nike DUNK LOW FZ8319-300 飞天小女警绿色 9,Nike DNUK LOW,260,AY/Z
167056682,￥260【AY/Z】  Nike DUNK LOW DV0831-101 龙限定 9,Nike DNUK LOW,260,AY/Z
167056628,￥260【AY/Z】  Nike DUNK LOW 9,Nike DNUK LOW,260,AY/Z
167056586,￥280【AY/Z】  Nike DUNK LOW 9,Nike DNUK LOW,280,AY/Z
167056571,￥280【AY/Z】  Nike DUNK LOW CJ5378-300 小熊 绿 9,Nike DNUK LOW,280,AY/Z
167056540,￥280【AY/Z】  Nike DUNK LOW FN7819-400 蓝白色 9,Nike DNUK LOW,280,AY/Z
167056522,￥280【AY/Z】  Nike DUNK LOW FD0860-001 米白 9,Nike DNUK LOW,280,AY/Z
167056470,￥280【AY/Z】  Nike DUNK LOW 313171-500 紫红 9,Nike DNUK LOW,280,AY/Z
167055904,￥220【AY/Z】  Nike DUNK LOW DA1469-001 橙棕绿 9,Nike DNUK LOW,220,AY/Z
167055822,￥  220【AY/Z batch】 FN8923-061 粉绿 9,Nike DNUK LOW,220,AY/Z batch
167055799,￥ 240 【AY/Z batch】 NK DK SB 313170-137566 黄龙虾 9,Nike DNUK LOW,240,AY/Z batch
167055780,￥ 260 【AY/Z batch】  NK DK SB 313170-661 红龙虾 9,Nike DNUK LOW,260,AY/Z batch
167055704,￥260  【AY/Z batch】NK DK SB 313170-342 蓝龙虾 9,Nike DNUK LOW,260,AY/Z batch
167055615,￥ 260 【AY/Z batch】NK DK SB BV1310-013 黑鸽子 9,Nike DNUK LOW,260,AY/Z batch
167055573,￥  260【AY/Z batch】 NK DK SB FD8778-001 黑彩 9,Nike DNUK LOW,260,AY/Z batch
167055450,￥  260【AY/Z batch】 NK DK SB CT2552-800 粉白 9,Nike DNUK LOW,260,AY/Z batch
167055138,￥  260【AY/Z batch】 NK DK SB CV1628-800 食神 9,Nike DNUK LOW,260,AY/Z batch
167054992,￥260【AY/Z batch】 NK DK SB FD2627-200 米黑白 9,Nike DNUK LOW,260,AY/Z batch
223487803,¥190【VT Batch】 IH6766-001米黄蓝 9,Nike DNUK LOW,190,VT Batch
171900730,¥190【VT Batch】 DUNK 影子灰 BQ6817-007 10,Nike DNUK LOW,190,VT Batch
171900722,¥230 【VT Batch】 DUNK 蓝龙虾 313170-342 9,Nike DNUK LOW,230,VT Batch
171900721,¥230 【VT Batch】 DUNK红龙虾 313170-661 9,Nike DNUK LOW,230,VT Batch
171900718,¥230 【VT Batch】 DUNK 绿龙虾BV1310-337 9,Nike DNUK LOW,230,VT Batch
171900717,¥230 【VT Batch】 DUNK紫龙虾 BV1310-555 9,Nike DNUK LOW,230,VT Batch
171900716,¥230 【VT Batch】 DUNK 橙龙虾F08776-800 9,Nike DNUK LOW,230,VT Batch
221465777,200Y【KZ Batch】DUNK  36-48.5 黑白熊猫联名 DD1391-100 9,Nike DNUK LOW,200,KZ Batch
193993258,¥200 【KZ Batch】 Dunk 黑灰色HF3063-001 36-47.5 9,Nike DNUK LOW,200,KZ Batch
193011898,¥120 【KZ Batch】 Dk Low Retro Black  36-48.5 海蓝/白 DD1391-400 9,Nike DNUK LOW,120,KZ Batch
209702292,190Y【NEW VTBatch】DUNK（36-46）AR0778-001 9,Nike DNUK LOW,190,NEW VTBatch
215200423,190Y【K13 Batch】DK Low RETRO 35-46 FD9762-061 10,Nike DNUK LOW,190,K13 Batch
224095204,190Y【New VT】 DK Low 35.5-48.5 IH6766-001米黄蓝 9,Nike DNUK LOW,190,New VT
224095198,100Y【New VT】 DK Low 35.5-47.5 2FN0315-110闪电白丝绸 9,Nike DNUK LOW,100,New VT
224095193,100Y【New VT】 DK Low 35.5-47.5 CU1726-101白橙 9,Nike DNUK LOW,100,New VT
224095187,100Y【New VT】 DK Low 35.5-47.5 FD9064-011白黑反转熊猫 9,Nike DNUK LOW,100,New VT
224095179,100Y【New VT】 DK Low 35.5-47.5 DD1503-124白棕 9,Nike DNUK LOW,100,New VT
224095173,100Y【New VT】 DK Low 35.5-47.5 FD4203-111 京兔 9,Nike DNUK LOW,100,New VT
224095167,100Y【New VT】 DK Low 35.5-47.5 DV3054-600粉白 9,Nike DNUK LOW,100,New VT
224095165,100Y【New VT】 DK Low 35.5-47.5 DR9705-100酒红情人节 9,Nike DNUK LOW,100,New VT
224095156,100Y【New VT】 DK Low 35.5-47.5 DD1391-300橙绿 9,Nike DNUK LOW,100,New VT
224095104,100Y【New VT】 DK Low 35.5-47.5 DH7577-001灰蓝粉 9,Nike DNUK LOW,100,New VT
224095092,100Y【New VT】 DK Low 35.5-47.5 DQ8580-100墨绿 9,Nike DNUK LOW,100,New VT
224095086,100Y【New VT】 DK Low 35.5-47.5 DD3363-001深兰灰 9,Nike DNUK LOW,100,New VT
224095043,100Y【New VT】 DK Low 35.5-47.5 D1391-101 白绿 10,Nike DNUK LOW,100,New VT
224585910,100Y【XY Batch】 DK 36-45 LF0039-012 9,Nike DNUK LOW,100,XY Batch
193831470,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023【39-48】 HQ6338 9,AD  Ultraboost 跑鞋,190,RS Batch
169270541,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 白黑 IF2347 9,AD  Ultraboost 跑鞋,190,RS Batch
169270499,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023白蓝 ID3285 9,AD  Ultraboost 跑鞋,190,RS Batch
169264595,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 灰蓝黄 IE1775 9,AD  Ultraboost 跑鞋,190,RS Batch
169264374,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 白绿色 HQ6348 14,AD  Ultraboost 跑鞋,190,RS Batch
169264370,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 灰蓝色 HQ8596 9,AD  Ultraboost 跑鞋,190,RS Batch
169232422,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023白蓝IE1768 9,AD  Ultraboost 跑鞋,190,RS Batch
169232061,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 黑黄 HP9204 9,AD  Ultraboost 跑鞋,190,RS Batch
169230232,¥190【RS Batch】AD  Ultraboost 跑鞋 Ub2023 紫橙色 H06357 9,AD  Ultraboost 跑鞋,190,RS Batch
223564240,200Y【RS Batch】ULTRABOOST 22 GZ0127 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564229,200Y【RS Batch】ULTRABOOST 22 GX5464 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564210,200Y【RS Batch】ULTRABOOST 22 GX5564 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564192,200Y【RS Batch】ULTRABOOST 22 GY8674 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564185,200Y【RS Batch】ULTRABOOST 22 HR1030 36-40 9,AD  Ultraboost 跑鞋,200,RS Batch
223564176,200Y【RS Batch】ULTRABOOST 22 GX5595 36-40 9,AD  Ultraboost 跑鞋,200,RS Batch
223564160,200Y【RS Batch】ULTRABOOST 22 GX5926 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564151,200Y【RS Batch】ULTRABOOST 22 GX5459 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564122,200Y【RS Batch】ULTRABOOST 22 GX5497 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564109,200Y【RS Batch】ULTRABOOST 22 GX5588 36-39 9,AD  Ultraboost 跑鞋,200,RS Batch
223564103,200Y【RS Batch】ULTRABOOST 22 GX5573 39-46 9,AD  Ultraboost 跑鞋,200,RS Batch
223564091,200Y【RS Batch】ULTRABOOST 22 GV8829 39-46 9,AD  Ultraboost 跑鞋,200,RS Batch
223564085,200Y【RS Batch】ULTRABOOST 22 GX3061 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564071,200Y【RS Batch】ULTRABOOST 22 GX5460 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564061,200Y【RS Batch】ULTRABOOST 22 GX6640 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564047,200Y【RS Batch】ULTRABOOST 22 GX5915 39-46 9,AD  Ultraboost 跑鞋,200,RS Batch
223564036,200Y【RS Batch】ULTRABOOST 22 HP2485 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564016,200Y【RS Batch】ULTRABOOST 22 GX5913 39-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223563977,200Y【RS Batch】ULTRABOOST 22 GX3060 39-45 9,AD  Ultraboost 跑鞋,200,RS Batch
223564220,200Y【RS Batch】ULTRABOOST 21 FY0396 36-39 9,AD  Ultraboost 跑鞋,200,RS Batch
223564201,200Y【RS Batch】ULTRABOOST 21 FZ1923 39-46 9,AD  Ultraboost 跑鞋,200,RS Batch
223564168,200Y【RS Batch】ULTRABOOST 21 FY0377 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564137,200Y【RS Batch】ULTRABOOST 21 GW5838 39-45 9,AD  Ultraboost 跑鞋,200,RS Batch
223564130,200Y【RS Batch】ULTRABOOST 21 GZ7120 39-45 9,AD  Ultraboost 跑鞋,200,RS Batch
223564026,200Y【RS Batch】ULTRABOOST 21 FY0306 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223564000,200Y【RS Batch】ULTRABOOST 21 FY0374 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223563987,200Y【RS Batch】ULTRABOOST 21 GY0378 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223563964,200Y【RS Batch】ULTRABOOST 21 FY0379 36-48 9,AD  Ultraboost 跑鞋,200,RS Batch
223563949,200Y【RS Batch】ULTRABOOST 21 S23863 39-45 9,AD  Ultraboost 跑鞋,200,RS Batch
223563938,200Y【RS Batch】ULTRABOOST 21 S23867 39-45 9,AD  Ultraboost 跑鞋,200,RS Batch
193985380,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【36-48】BA8842 9,AD  Ultraboost 跑鞋,170,RS Batch
193985358,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-45】新版FV7280 9,AD  Ultraboost 跑鞋,170,RS Batch
193985344,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】BY1756 9,AD  Ultraboost 跑鞋,170,RS Batch
193985304,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】FX8895 9,AD  Ultraboost 跑鞋,170,RS Batch
193985286,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】夜光EG0725 9,AD  Ultraboost 跑鞋,170,RS Batch
193985167,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】EG1342 9,AD  Ultraboost 跑鞋,170,RS Batch
193985162,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】FY3448 9,AD  Ultraboost 跑鞋,170,RS Batch
193985158,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】白满天星EG0709 9,AD  Ultraboost 跑鞋,170,RS Batch
193985156,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【36-48】黑满天星EG0708 9,AD  Ultraboost 跑鞋,170,RS Batch
193985154,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0【39-48】EG0691 9,AD  Ultraboost 跑鞋,170,RS Batch
169336550,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 白色 EF1042 9,AD  Ultraboost 跑鞋,170,RS Batch
169336514,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 黑白 AO0062 9,AD  Ultraboost 跑鞋,170,RS Batch
169263451,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 白定蓝 FY3454 9,AD  Ultraboost 跑鞋,170,RS Batch
169263446,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 黑武士 BB6171 0,AD  Ultraboost 跑鞋,170,RS Batch
169263440,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 纯白 BB6168 9,AD  Ultraboost 跑鞋,170,RS Batch
169263442,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0  酷灰 BB6167 9,AD  Ultraboost 跑鞋,170,RS Batch
169263435,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 黑白 BB6166 9,AD  Ultraboost 跑鞋,170,RS Batch
169263433,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 黑FY9121 9,AD  Ultraboost 跑鞋,170,RS Batch
169263431,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 纯白 BA8841 9,AD  Ultraboost 跑鞋,170,RS Batch
169263424,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 黑白 S77417 10,AD  Ultraboost 跑鞋,170,RS Batch
169263421,¥170【RS Batch】AD  Ultraboost 跑鞋 Ub1.0/3.0/4.0/6.0 纯白 S77416 10,AD  Ultraboost 跑鞋,170,RS Batch
223804239,170Y【RS Batch】EH1420 39-46 9,AD  Ultraboost 跑鞋,170,RS Batch
223804636,180Y【RS Batch】FX7814 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804627,180Y【RS Batch】FX7978 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804615,180Y【RS Batch】FX7815 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804604,180Y【RS Batch】FX7979 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804596,180Y【RS Batch】FX7811 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804586,180Y【RS Batch】FX7813 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804578,180Y【RS Batch】FY0646 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804571,180Y【RS Batch】FV8330 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804559,180Y【RS Batch】FV8329 39-45 9,AD  Ultraboost 跑鞋,180,RS Batch
223804253,170Y【RS Batch】EG0754 39-45 9,AD  Ultraboost 跑鞋,170,RS Batch
223804511,170Y【RS Batch】AQ0062 39-46 9,AD  Ultraboost 跑鞋,170,RS Batch
223804500,170Y【RS Batch】BB6277 39-45 9,AD  Ultraboost 跑鞋,170,RS Batch
223804476,170Y【RS Batch】CP9326 36-45 9,AD  Ultraboost 跑鞋,170,RS Batch
223804420,170Y【RS Batch】BA8920 39-46 9,AD  Ultraboost 跑鞋,170,RS Batch
223804295,190Y【RS Batch】EE3708 39-45 9,AD  Ultraboost 跑鞋,190,RS Batch
223804680,180Y【RS Batch】EG8098 39-45 10,AD  Ultraboost 跑鞋,180,RS Batch
223804657,190Y【RS Batch】EG8097 39-45 9,AD  Ultraboost 跑鞋,190,RS Batch
223804318,190Y【RS Batch】EG8099 36-45 9,AD  Ultraboost 跑鞋,190,RS Batch
223804306,190Y【RS Batch】EG8096 39-45 9,AD  Ultraboost 跑鞋,190,RS Batch
223804394,170Y【RS Batch】HQ4199 39-45 9,AD  Ultraboost 跑鞋,170,RS Batch
223804375,170Y【RS Batch】B27171 36-48 9,AD  Ultraboost 跑鞋,170,RS Batch
223804356,170Y【RS Batch】HQ4201 36-48 9,AD  Ultraboost 跑鞋,170,RS Batch
224801883,180Y【RS Batch】ADIZERO BOSTON 13 JS3534 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801879,180Y【RS Batch】ADIZERO BOSTON 13 JS3592 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801876,180Y【RS Batch】ADIZERO BOSTON 13 JS3537 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801873,180Y【RS Batch】ADIZERO BOSTON 13 JS3561 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801870,180Y【RS Batch】ADIZERO BOSTON 13 KH8840 36-46 9,AD  Ultraboost 跑鞋,180,RS Batch
224801865,180Y【RS Batch】ADIZERO BOSTON 13 JS3546 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801858,180Y【RS Batch】ADIZERO BOSTON 13 JS3570 40-45 9,AD  Ultraboost 跑鞋,180,RS Batch
224801851,180Y【RS Batch】ADIZERO BOSTON 13 KK1427 36-46 9,AD  Ultraboost 跑鞋,180,RS Batch
224801841,180Y【RS Batch】ADIZERO BOSTON 13 JQ9666 36-46 9,AD  Ultraboost 跑鞋,180,RS Batch
223008297,¥310 【LS Batch】Off-White™  Odsy 粉白 10534 9,LS/C Off-White,310,LS Batch
222892353,¥310 【LS Batch】Off-White™  Odsy 白粉紫 10137 10,LS/C Off-White,310,LS Batch
167164803,¥310 【LS Batch】Off-White™ ODSY-1000 Chunky Arrow 531010 黑色 9,LS/C Off-White,310,LS Batch
166321882,¥310  【LS Batch】Off-White™ ODSY-1000 Chunky Arrow 黑蓝 14540 10,LS/C Off-White,310,LS Batch
163278613,¥310 【LS Batch】Off-White™ ODSY-1000 Chunky Arrow 多色 15501 17,LS/C Off-White,310,LS Batch
163278505,¥310【LS Batch】Off-White™ ODSY-1000 Chunky Arrow 白蓝 10161 10,LS/C Off-White,310,LS Batch
163278379,¥310 【LS Batch】Off-White™ ODSY-1000 Chunky Arrow 黑绿 15110 10,LS/C Off-White,310,LS Batch
163278043,¥310【LS Batch】Off-White ODSY 1000 低帮复古休闲鞋 18,LS/C Off-White,310,LS Batch
163277799,¥310 【LS Batch】Off-White ODSY 1000 低帮复古休闲鞋  粉色 F22 16130 9,LS/C Off-White,310,LS Batch
163277723,¥310 【LS Batch】Off-White ODSY 1000 低帮复古休闲鞋  咖啡色 R21 10945 9,LS/C Off-White,310,LS Batch
163277597,¥310 【LS Batch】OFF-WHITE  ODSY -1000黄蓝 23062运动鞋 10,LS/C Off-White,310,LS Batch
163277348,¥310 【LS Batch】Off-White ODSY 1000 灰色 10505低帮复古休闲鞋 19,LS/C Off-White,310,LS Batch
222659066,310Y 【LS Batch】Off-White C/O VirGil Abloh 36-47   米白黑麂皮 10310 11,LS/C Off-White,310,LS Batch
191376708,¥310 【LS Batch】Off-White C/O VirGil Abloh  白粉蝴蝶 36-41 9,LS/C Off-White,310,LS Batch
183405758,¥310 【LS Batch】Off-White C/O VirGil Abloh  棕粉0013C6D 36-47 9,LS/C Off-White,310,LS Batch
169813262,¥310 【LS Batch】Off-White C/O VirGil Abloh 白银 0606 9,LS/C Off-White,310,LS Batch
169030703,¥310 【LS Batch】Off-White C/O VirGil Abloh 白橙10009 16,LS/C Off-White,310,LS Batch
168874144,¥310 【LS Batch】Off-White C/O VirGil Abloh 白紫10012 23,LS/C Off-White,310,LS Batch
168790974,¥310【LS Batch】Off-White C/O VirGil Abloh 荧光绿 210011 26,LS/C Off-White,310,LS Batch
168064125,¥310 【LS Batch】Off-White C/O VirGil Abloh 黄色10010 21,LS/C Off-White,310,LS Batch
166248927,¥310 【LS Batch】Off-White C/O VirGil Abloh15 32,LS/C Off-White,310,LS Batch
162653510,¥310 【LC Batch】Off-White C/O VirGil Abloh 27,LS/C Off-White,310,LC Batch
217474778,290Y 【LS Batch】S OFF-WHITE Out Of Office OW 36-47 黑色白字母 40110 白色黑字母 10,LS/C Off-White,290,LS Batch
202531396,290Y LS OFF-WHITE Out Of Office 灰绿10555 36-47 10,LS/C Off-White,290,Standard
202157794,290Y LS OFF-WHITE Out Of Office 灰红10525 36-47 10,LS/C Off-White,290,Standard
201831219,290Y LS OFF-WHITE Out Of Office 黑灰 10511 10,LS/C Off-White,290,Standard
196210910,290Y LS OFF-WHITE Out Of Office OW 白蓝涂鸦60145 9,LS/C Off-White,290,Standard
193728384,290Y LS OFF-WHITE Out Of Office OW白蓝3361 9,LS/C Off-White,290,Standard
176802782,¥290 LS OFF-WHITE Out Of Office  简约黑白 S24 41001 10,LS/C Off-White,290,Standard
166472788,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋 灰蓝 9,LS/C Off-White,290,Standard
166473315,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  白黑生胶 011042 9,LS/C Off-White,290,Standard
166472813,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  白湖蓝 20145 9,LS/C Off-White,290,Standard
166464668,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  黑白 11010 9,LS/C Off-White,290,Standard
166463758,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋白红 71250 9,LS/C Off-White,290,Standard
166462988,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  双蓝色（14045） 9,LS/C Off-White,290,Standard
166462965,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋 象牙白（10161） 9,LS/C Off-White,290,Standard
166462930,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  云白 20101 9,LS/C Off-White,290,Standard
166462892,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  红白（10128） 9,LS/C Off-White,290,Standard
166462737,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋黑色（41001） 9,LS/C Off-White,290,Standard
166462695,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  白粉（50130 9,LS/C Off-White,290,Standard
166462650,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  北卡蓝  10145 9,LS/C Off-White,290,Standard
166462615,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  黑白熊猫色（10107） 9,LS/C Off-White,290,Standard
166462587,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  钴蓝色10142 9,LS/C Off-White,290,Standard
166462542,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  米白红  30125 9,LS/C Off-White,290,Standard
166462517,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  灰白   40901 9,LS/C Off-White,290,Standard
166462482,¥290 LS  OFF-WHITE Out Of Office 低帮时尚板鞋  白绿  10455 9,LS/C Off-White,290,Standard
166462442,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  粉白    13001 （EU36-41） 9,LS/C Off-White,290,Standard
166462412,¥290 LS OFF-WHITE Out Of Office 低帮时尚板鞋  白红黑 12510 9,LS/C Off-White,290,Standard
